./core/context/providers/FileTreeContextProvider.ts	text	JavaScript source, ASCII text	94
./core/context/providers/FolderContextProvider.ts	text	JavaScript source, ASCII text	58
./core/context/providers/DatabaseContextProvider.ts	text	JavaScript source, ASCII text	129
./core/context/providers/GitLabMergeRequestContextProvider.ts	text	JavaScript source, ASCII text	304
./core/context/providers/TerminalContextProvider.ts	text	JavaScript source, ASCII text	33
./core/context/providers/RepoMapContextProvider.ts	text	JavaScript source, ASCII text	78
./core/context/providers/OpenFilesContextProvider.ts	text	JavaScript source, ASCII text	62
./core/context/providers/DocsContextProvider.ts	text	JavaScript source, ASCII text	186
./core/context/providers/CurrentFileContextProvider.ts	text	JavaScript source, ASCII text	56
./core/context/providers/MCPContextProvider.ts	text	JavaScript source, ASCII text	115
./core/context/providers/RulesContextProvider.ts	text	JavaScript source, ASCII text	77
./core/context/providers/FileContextProvider.ts	text	JavaScript source, ASCII text	80
./core/context/providers/_context-providers.vitest.ts	text	JavaScript source, ASCII text	71
./core/context/providers/GoogleContextProvider.ts	text	JavaScript source, ASCII text	77
./core/context/providers/DebugLocalsProvider.ts	text	JavaScript source, ASCII text	63
./core/context/providers/GitCommitContextProvider.ts	text	JavaScript source, ASCII text	157
./core/context/providers/PostgresContextProvider.ts	text	JavaScript source, ASCII text	141
./core/context/providers/HttpContextProvider.ts	text	JavaScript source, ASCII text	94
./core/context/providers/utils.ts	text	JavaScript source, ASCII text	8
./core/context/providers/HttpContextProvider.test.ts	text	JavaScript source, ASCII text	206
./core/context/providers/ClipboardContextProvider.ts	text	JavaScript source, ASCII text	61
./core/context/providers/SearchContextProvider.ts	text	JavaScript source, ASCII text	39
./core/context/providers/GitHubIssuesContextProvider.ts	text	JavaScript source, ASCII text	107
./core/context/providers/DiscordContextProvider.ts	text	JavaScript source, ASCII text	143
./core/context/providers/GreptileContextProvider.ts	text	JavaScript source, ASCII text	217
./core/context/providers/ProblemsContextProvider.ts	text	JavaScript source, ASCII text	61
./core/context/providers/CustomContextProvider.ts	text	JavaScript source, ASCII text	39
./core/context/providers/index.ts	text	JavaScript source, ASCII text	82
./core/context/providers/CodebaseContextProvider.ts	text	JavaScript source, ASCII text	28
./core/context/providers/CodeContextProvider.ts	text	JavaScript source, ASCII text	56
./core/context/providers/DiffContextProvider.ts	text	JavaScript source, ASCII text	35
./core/context/providers/WebContextProvider.ts	text	JavaScript source, ASCII text	57
./core/context/providers/context_provider_server.py	text	Python script, ASCII text executable	45
./core/context/providers/JiraIssuesContextProvider/JiraClient.ts	text	JavaScript source, ASCII text	185
./core/context/providers/JiraIssuesContextProvider/index.ts	text	JavaScript source, ASCII text	90
./core/context/providers/OSContextProvider.ts	text	JavaScript source, ASCII text	36
./core/context/providers/URLContextProvider.ts	text	JavaScript source, ASCII text	72
./core/context/mcp/MCPConnection.ts	text	JavaScript source, Unicode text, UTF-8 text	625
./core/context/mcp/MCPConnection.vitest.ts	text	JavaScript source, ASCII text	460
./core/context/mcp/MCPOauth.ts	text	JavaScript source, ASCII text	349
./core/context/mcp/MCPManagerSingleton.ts	text	JavaScript source, ASCII text	204
./core/context/mcp/json/loadJsonMcpConfigs.ts	text	JavaScript source, ASCII text	205
./core/context/mcp/MCPOauth.vitest.ts	text	JavaScript source, ASCII text	300
./core/context/mcp/MCPManagerSingleton.vitest.ts	text	JavaScript source, ASCII text	195
./core/__mocks__/@continuedev/fetch/index.ts	text	JavaScript source, ASCII text	16
./core/continueServer/interface.ts	text	JavaScript source, ASCII text	31
./core/continueServer/stubs/client.ts	text	JavaScript source, ASCII text	121
./core/continueServer/stubs/headers.ts	text	JavaScript source, ASCII text	13
./core/vitest.config.ts	text	JavaScript source, ASCII text	14
./core/tsconfig.npm.json	text	JSON text data	25
./core/tag-qry/tree-sitter-ocaml-tags.scm	text	ASCII text	116
./core/tag-qry/tree-sitter-ruby-tags.scm	text	ASCII text	64
./core/tag-qry/tree-sitter-rust-tags.scm	text	ASCII text	60
./core/tag-qry/tree-sitter-go-tags.scm	text	ASCII text	30
./core/tag-qry/tree-sitter-python-tags.scm	text	ASCII text	12
./core/tag-qry/tree-sitter-c_sharp-tags.scm	text	ASCII text	46
./core/tag-qry/tree-sitter-elm-tags.scm	text	ASCII text	19
./core/tag-qry/tree-sitter-elixir-tags.scm	text	ASCII text	54
./core/tag-qry/tree-sitter-java-tags.scm	text	ASCII text	20
./core/tag-qry/tree-sitter-typescript-tags.scm	text	ASCII text	23
./core/tag-qry/tree-sitter-ql-tags.scm	text	ASCII text	26
./core/tag-qry/tree-sitter-php-tags.scm	text	ASCII text	26
./core/tag-qry/tree-sitter-javascript-tags.scm	text	ASCII text	88
./core/tag-qry/tree-sitter-c-tags.scm	text	ASCII text	9
./core/tag-qry/tree-sitter-elisp-tags.scm	text	ASCII text	8
./core/tag-qry/tree-sitter-cpp-tags.scm	text	ASCII text	15
./core/diff/streamDiff.ts	text	JavaScript source, ASCII text	83
./core/diff/util.vitest.ts	text	JavaScript source, ASCII text	200
./core/diff/util.ts	text	JavaScript source, ASCII text	141
./core/diff/myers.vitest.ts	text	JavaScript source, ASCII text	644
./core/diff/streamDiff.vitest.ts	text	JavaScript source, ASCII text	337
./core/diff/test-examples/fastapi-tabs-vs-spaces.py.diff	text	Python script, ASCII text executable	41
./core/diff/test-examples/README.md	text	ASCII text	23
./core/diff/test-examples/fastapi.py.diff	text	Python script, ASCII text executable	40
./core/diff/test-examples/add-comments.py.diff	text	Python script, ASCII text executable	52
./core/diff/test-examples/mock-llm.ts.diff	text	JavaScript source, ASCII text	102
./core/diff/myers.ts	text	JavaScript source, ASCII text	211
./core/.gitignore	text	ASCII text	9
./core/index.d.ts	text	JavaScript source, ASCII text	2023
./core/tools/applyToolOverrides.ts	text	JavaScript source, ASCII text	69
./core/tools/parseArgs.ts	text	JavaScript source, ASCII text	153
./core/tools/builtIn.ts	text	JavaScript source, ASCII text	32
./core/tools/systemMessageTools/interceptSystemToolCalls.ts	text	JavaScript source, ASCII text	119
./core/tools/systemMessageTools/toolCodeblocks/parseSystemToolCall.vitest.ts	text	JavaScript source, ASCII text	281
./core/tools/systemMessageTools/toolCodeblocks/detectToolCallStart.vitest.ts	text	JavaScript source, ASCII text	78
./core/tools/systemMessageTools/toolCodeblocks/buildSystemMessage.vitest.ts	text	JavaScript source, ASCII text	272
./core/tools/systemMessageTools/toolCodeblocks/parseSystemToolCall.ts	text	JavaScript source, ASCII text	121
./core/tools/systemMessageTools/toolCodeblocks/interceptSystemToolCalls.vitest.ts	text	JavaScript source, ASCII text	423
./core/tools/systemMessageTools/toolCodeblocks/index.ts	text	JavaScript source, ASCII text	127
./core/tools/systemMessageTools/convertSystemTools.ts	text	JavaScript source, ASCII text	81
./core/tools/systemMessageTools/types.ts	text	JavaScript source, ASCII text	51
./core/tools/systemMessageTools/systemToolUtils.vitest.ts	text	JavaScript source, ASCII text	57
./core/tools/systemMessageTools/buildToolsSystemMessage.ts	text	JavaScript source, ASCII text	82
./core/tools/systemMessageTools/systemToolUtils.ts	text	JavaScript source, ASCII text	38
./core/tools/systemMessageTools/detectToolCallStart.ts	text	JavaScript source, ASCII text	30
./core/tools/definitions/runTerminalCommand.ts	text	JavaScript source, ASCII text	80
./core/tools/definitions/searchWeb.ts	text	JavaScript source, ASCII text	34
./core/tools/definitions/fetchUrlContent.ts	text	JavaScript source, ASCII text	34
./core/tools/definitions/editFile.ts	text	JavaScript source, ASCII text	59
./core/tools/definitions/multiEdit.ts	text	JavaScript source, ASCII text	133
./core/tools/definitions/viewRepoMap.ts	text	JavaScript source, ASCII text	27
./core/tools/definitions/viewSubdirectory.ts	text	JavaScript source, ASCII text	58
./core/tools/definitions/readSkill.ts	text	JavaScript source, ASCII text	34
./core/tools/definitions/viewDiff.ts	text	JavaScript source, ASCII text	27
./core/tools/definitions/requestRule.ts	text	JavaScript source, ASCII text	67
./core/tools/definitions/createNewFile.ts	text	JavaScript source, ASCII text	66
./core/tools/definitions/toolDefinitions.test.ts	text	JavaScript source, ASCII text	59
./core/tools/definitions/index.ts	text	JavaScript source, ASCII text	21
./core/tools/definitions/ls.ts	text	JavaScript source, ASCII text	69
./core/tools/definitions/readCurrentlyOpenFile.ts	text	JavaScript source, ASCII text	28
./core/tools/definitions/createRuleBlock.ts	text	JavaScript source, ASCII text, with very long lines (659)	88
./core/tools/definitions/requestRule.test.ts	text	JavaScript source, ASCII text	239
./core/tools/definitions/readFileRange.ts	text	JavaScript source, ASCII text	76
./core/tools/definitions/codebaseTool.ts	text	JavaScript source, ASCII text	36
./core/tools/definitions/singleFindAndReplace.ts	text	JavaScript source, ASCII text	103
./core/tools/definitions/readFile.ts	text	JavaScript source, ASCII text	60
./core/tools/definitions/globSearch.ts	text	JavaScript source, ASCII text	34
./core/tools/definitions/grepSearch.ts	text	JavaScript source, ASCII text	35
./core/tools/searchWebGating.vitest.ts	text	JavaScript source, ASCII text	19
./core/tools/constants.ts	text	JavaScript source, ASCII text	4
./core/tools/implementations/runTerminalCommand.ts	text	JavaScript source, Unicode text, UTF-8 text	572
./core/tools/implementations/readFileRange.integration.vitest.ts	text	JavaScript source, ASCII text	204
./core/tools/implementations/searchWeb.ts	text	JavaScript source, ASCII text	39
./core/tools/implementations/fetchUrlContent.ts	text	JavaScript source, ASCII text	37
./core/tools/implementations/runTerminalCommand.timeout.vitest.ts	text	JavaScript source, Unicode text, UTF-8 text	195
./core/tools/implementations/readFileLimit.ts	text	JavaScript source, ASCII text	23
./core/tools/implementations/createRuleBlock.test.ts	text	JavaScript source, ASCII text	125
./core/tools/implementations/viewRepoMap.ts	text	JavaScript source, ASCII text	17
./core/tools/implementations/viewSubdirectory.ts	text	JavaScript source, ASCII text	45
./core/tools/implementations/readSkill.ts	text	JavaScript source, ASCII text	46
./core/tools/implementations/viewDiff.vitest.ts	text	JavaScript source, ASCII text	87
./core/tools/implementations/fetchUrlContent.vitest.ts	text	JavaScript source, ASCII text	101
./core/tools/implementations/viewDiff.ts	text	JavaScript source, ASCII text	50
./core/tools/implementations/requestRule.ts	text	JavaScript source, ASCII text	32
./core/tools/implementations/lsTool.ts	text	JavaScript source, ASCII text	65
./core/tools/implementations/createNewFile.ts	text	JavaScript source, ASCII text	52
./core/tools/implementations/readFileRange.vitest.ts	text	JavaScript source, ASCII text	60
./core/tools/implementations/viewSubdirectory.vitest.ts	text	JavaScript source, ASCII text	54
./core/tools/implementations/index.ts	text	JavaScript source, ASCII text	6
./core/tools/implementations/searchWeb.vitest.ts	text	JavaScript source, ASCII text	107
./core/tools/implementations/resolveWorkingDirectory.vitest.ts	text	JavaScript source, Unicode text, UTF-8 text	197
./core/tools/implementations/runTerminalCommand.vitest.ts	text	JavaScript source, Unicode text, UTF-8 text	860
./core/tools/implementations/readCurrentlyOpenFile.ts	text	JavaScript source, ASCII text	43
./core/tools/implementations/createRuleBlock.ts	text	JavaScript source, ASCII text	50
./core/tools/implementations/readFileRange.ts	text	JavaScript source, ASCII text	85
./core/tools/implementations/lsTool.vitest.ts	text	JavaScript source, ASCII text	109
./core/tools/implementations/codebaseTool.ts	text	JavaScript source, ASCII text	55
./core/tools/implementations/readFile.ts	text	JavaScript source, ASCII text	47
./core/tools/implementations/globSearch.ts	text	JavaScript source, ASCII text	41
./core/tools/implementations/grepSearch.ts	text	JavaScript source, ASCII text, with very long lines (328)	137
./core/tools/mcpToolName.ts	text	JavaScript source, ASCII text	18
./core/tools/index.ts	text	JavaScript source, ASCII text	56
./core/tools/parseArgs.vitest.ts	text	JavaScript source, ASCII text	500
./core/tools/applyToolOverrides.vitest.ts	text	JavaScript source, ASCII text	185
./core/tools/mcpToolName.vitest.ts	text	JavaScript source, ASCII text	108
./core/tools/callTool.ts	text	JavaScript source, ASCII text	283
./core/tools/policies/fileAccess.ts	text	JavaScript source, ASCII text	26
./core/deploy/constants.ts	text	JavaScript source, ASCII text	11
./core/config/ConfigHandler.ts	text	JavaScript source, ASCII text	388
./core/config/profile/LocalProfileLoader.vitest.ts	text	JavaScript source, ASCII text	87
./core/config/profile/IProfileLoader.ts	text	JavaScript source, ASCII text	12
./core/config/profile/doLoadConfig.ts	text	JavaScript source, ASCII text	364
./core/config/profile/doLoadConfig.vitest.ts	text	JavaScript source, ASCII text	161
./core/config/profile/LocalProfileLoader.ts	text	JavaScript source, ASCII text	70
./core/config/selectedModels.ts	text	JavaScript source, ASCII text	80
./core/config/migrateSharedConfig.ts	text	JavaScript source, ASCII text	209
./core/config/createNewAssistantFile.ts	text	JavaScript source, ASCII text	69
./core/config/loadLocalAssistants.ts	text	JavaScript source, ASCII text	156
./core/config/ConfigHandler.vitest.ts	text	JavaScript source, ASCII text	51
./core/config/loadContextProviders.ts	text	JavaScript source, ASCII text	95
./core/config/loadLocalAssistants.vitest.ts	text	JavaScript source, ASCII text	498
./core/config/load.ts	text	JavaScript source, Unicode text, UTF-8 text	911
./core/config/getWorkspaceArclengthContinuationRuleDotFiles.ts	text	JavaScript source, ASCII text	32
./core/config/util.vitest.ts	text	JavaScript source, ASCII text	46
./core/config/util.ts	text	JavaScript source, ASCII text	210
./core/config/types.ts	text	ASCII text	1305
./core/config/default.ts	text	JavaScript source, ASCII text	8
./core/config/ProfileLifecycleManager.ts	text	JavaScript source, ASCII text	146
./core/config/workspace/workspaceBlocks.ts	text	JavaScript source, ASCII text	213
./core/config/workspace/workspaceBlocks.vitest.ts	text	JavaScript source, ASCII text	175
./core/config/validation.ts	text	JavaScript source, ASCII text	164
./core/config/json/loadRcConfigs.ts	text	JavaScript source, ASCII text	33
./core/config/loadContextProviders.vitest.ts	text	JavaScript source, ASCII text	590
./core/config/markdown/loadCodebaseRules.vitest.ts	text	JavaScript source, ASCII text	186
./core/config/markdown/loadCodebaseRules.ts	text	JavaScript source, ASCII text	129
./core/config/markdown/loadMarkdownSkills.ts	text	JavaScript source, ASCII text	112
./core/config/markdown/utils.vitest.ts	text	JavaScript source, ASCII text	19
./core/config/markdown/utils.ts	text	JavaScript source, ASCII text	27
./core/config/markdown/loadMarkdownRules.ts	text	JavaScript source, ASCII text	105
./core/config/markdown/index.ts	text	JavaScript source, ASCII text	1
./core/config/markdown/ruleCollocationApplication.vitest.ts	text	JavaScript source, ASCII text	391
./core/config/yaml/models.vitest.ts	text	JavaScript source, ASCII text	357
./core/config/yaml/loadLocalYamlBlocks.ts	text	JavaScript source, ASCII text	53
./core/config/yaml/LocalPlatformClient.vitest.ts	text	JavaScript source, ASCII text	307
./core/config/yaml/loadYaml.ts	text	JavaScript source, ASCII text	450
./core/config/yaml/default.ts	text	JavaScript source, ASCII text	18
./core/config/yaml/models.ts	text	JavaScript source, ASCII text	222
./core/config/yaml/loadYaml.vitest.ts	text	JavaScript source, ASCII text	128
./core/config/yaml/LocalPlatformClient.ts	text	JavaScript source, ASCII text	121
./core/config/yaml/yamlToArclengthContinuationConfig.ts	text	JavaScript source, ASCII text	77
./core/config/onboarding.ts	text	JavaScript source, ASCII text	171
./core/config/sharedConfig.ts	text	JavaScript source, ASCII text	201
./core/.npmignore	text	ASCII text	2
./gui/.eslintrc.json	text	ASCII text	30
./gui/src/vite-env.d.ts	text	ASCII text	1
./gui/src/redux/hooks.ts	text	JavaScript source, ASCII text	5
./gui/src/redux/thunks/handleApplyStateUpdate.ts	text	JavaScript source, ASCII text, with very long lines (477)	217
./gui/src/redux/thunks/updateFileSymbols.ts	text	JavaScript source, ASCII text	113
./gui/src/redux/thunks/edit.ts	text	JavaScript source, ASCII text	156
./gui/src/redux/thunks/streamResponse.test.ts	text	JavaScript source, ASCII text	1273
./gui/src/redux/thunks/cancelToolCall.ts	text	JavaScript source, ASCII text	47
./gui/src/redux/thunks/streamResponse_toolCalls.test.ts	text	JavaScript source, ASCII text	2310
./gui/src/redux/thunks/streamThunkWrapper.tsx	text	JavaScript source, ASCII text	61
./gui/src/redux/thunks/callToolById.ts	text	JavaScript source, ASCII text	154
./gui/src/redux/thunks/cancelStream.ts	text	JavaScript source, ASCII text	18
./gui/src/redux/thunks/handleApplyStateUpdate.test.ts	text	JavaScript source, ASCII text	707
./gui/src/redux/thunks/streamResponse_errorHandling.test.ts	text	JavaScript source, ASCII text	831
./gui/src/redux/thunks/evaluateToolPolicies.ts	text	JavaScript source, ASCII text	121
./gui/src/redux/thunks/moveTerminalProcessToBackground.ts	text	JavaScript source, ASCII text	82
./gui/src/redux/thunks/streamResponseAfterToolCall.ts	text	JavaScript source, ASCII text	88
./gui/src/redux/thunks/streamResponse.ts	text	JavaScript source, ASCII text	104
./gui/src/redux/thunks/updateSelectedModelByRole.ts	text	JavaScript source, ASCII text	58
./gui/src/redux/thunks/session.ts	text	JavaScript source, ASCII text	262
./gui/src/redux/thunks/preprocessToolCallArgs.ts	text	JavaScript source, ASCII text	65
./gui/src/redux/thunks/streamNormalInput.ts	text	JavaScript source, ASCII text	398
./gui/src/redux/store.ts	text	JavaScript source, ASCII text	153
./gui/src/redux/util/getBaseSystemMessage.ts	text	JavaScript source, ASCII text	32
./gui/src/redux/util/getBaseSystemMessage.test.ts	text	JavaScript source, ASCII text	86
./gui/src/redux/util/constructMessages.test.ts	text	JavaScript source, ASCII text	1066
./gui/src/redux/util/index.test.ts	text	JavaScript source, ASCII text	372
./gui/src/redux/util/index.ts	text	JavaScript source, ASCII text	126
./gui/src/redux/util/constructMessages.ts	text	JavaScript source, ASCII text	230
./gui/src/redux/selectors/selectActiveTools.ts	text	JavaScript source, ASCII text	35
./gui/src/redux/selectors/selectToolCalls.ts	text	JavaScript source, ASCII text	68
./gui/src/redux/selectors/index.ts	text	JavaScript source, ASCII text	56
./gui/src/redux/slices/sessionSlice.ts	text	JavaScript source, ASCII text	1097
./gui/src/redux/slices/uiSlice.ts	text	JavaScript source, ASCII text	171
./gui/src/redux/slices/indexingSlice.ts	text	JavaScript source, ASCII text	66
./gui/src/redux/slices/sessionSlice.test.ts	text	JavaScript source, ASCII text	454
./gui/src/redux/slices/profilesSlice.ts	text	JavaScript source, ASCII text	151
./gui/src/redux/slices/editState.ts	text	JavaScript source, ASCII text	87
./gui/src/redux/slices/configSlice.ts	text	JavaScript source, ASCII text	116
./gui/src/redux/slices/tabsSlice.ts	text	JavaScript source, ASCII text	140
./gui/src/App.tsx	text	JavaScript source, ASCII text	66
./gui/src/console.tsx	text	JavaScript source, ASCII text	12
./gui/src/util/localStorage.ts	text	JavaScript source, ASCII text	58
./gui/src/util/editOutcomeLogger.ts	text	JavaScript source, ASCII text	208
./gui/src/util/errorAnalysis.test.ts	text	JavaScript source, Unicode text, UTF-8 text	646
./gui/src/util/compactConversation.ts	text	JavaScript source, ASCII text	58
./gui/src/util/localStorage.test.ts	text	JavaScript source, ASCII text	15
./gui/src/util/errorAnalysis.ts	text	JavaScript source, Unicode text, UTF-8 text	177
./gui/src/util/migrateLocalStorage.ts	text	JavaScript source, ASCII text	68
./gui/src/util/test/setupTests.ts	text	Java source, ASCII text	72
./gui/src/util/test/utils.ts	text	JavaScript source, Unicode text, UTF-8 text	102
./gui/src/util/test/render.tsx	text	JavaScript source, ASCII text	77
./gui/src/util/test/mockStore.ts	text	JavaScript source, ASCII text	114
./gui/src/util/test/config.ts	text	JavaScript source, ASCII text	64
./gui/src/util/isContinueTeamMember.ts	text	JavaScript source, ASCII text	7
./gui/src/util/navigation.ts	text	JavaScript source, ASCII text	35
./gui/src/util/cn.ts	text	JavaScript source, ASCII text	20
./gui/src/util/toolCallState.test.ts	text	JavaScript source, ASCII text	512
./gui/src/util/editOutcomeLogger.test.ts	text	JavaScript source, ASCII text	112
./gui/src/util/toolCallState.ts	text	JavaScript source, ASCII text	79
./gui/src/util/index.ts	text	JavaScript source, Unicode text, UTF-8 text	89
./gui/src/util/clientTools/multiEditImpl.ts	text	JavaScript source, ASCII text	43
./gui/src/util/clientTools/multiEditImpl.test.ts	text	JavaScript source, ASCII text	155
./gui/src/util/clientTools/singleFindAndReplaceImpl.ts	text	JavaScript source, ASCII text	51
./gui/src/util/clientTools/singleFindAndReplaceImpl.test.ts	text	JavaScript source, ASCII text	375
./gui/src/util/clientTools/callClientTool.ts	text	JavaScript source, ASCII text	77
./gui/src/util/clientTools/editImpl.ts	text	JavaScript source, ASCII text	53
./gui/src/main.tsx	text	JavaScript source, ASCII text	24
./gui/src/hooks/useCopy.tsx	text	JavaScript source, ASCII text	22
./gui/src/hooks/useUpdatingRef.tsx	text	JavaScript source, ASCII text	13
./gui/src/hooks/useBookmarkedSlashCommands.ts	text	JavaScript source, ASCII text	40
./gui/src/hooks/useAppendedString.ts	text	JavaScript source, ASCII text	35
./gui/src/hooks/useIdeMessengerRequest.ts	text	JavaScript source, ASCII text	44
./gui/src/hooks/useLLMLog.ts	text	JavaScript source, ASCII text	253
./gui/src/hooks/useWebviewListener.ts	text	JavaScript source, ASCII text	39
./gui/src/hooks/useNavigationListener.tsx	text	JavaScript source, ASCII text	35
./gui/src/hooks/useArrayState.ts	text	JavaScript source, ASCII text	29
./gui/src/hooks/useIsOSREnabled.ts	text	JavaScript source, ASCII text	25
./gui/src/hooks/useInputHistory.ts	text	JavaScript source, ASCII text	72
./gui/src/hooks/useRenderDebug.tsx	text	JavaScript source, ASCII text	70
./gui/src/hooks/useTotalUsage.ts	text	JavaScript source, ASCII text	102
./gui/src/hooks/useLLMSummary.ts	text	JavaScript source, ASCII text	94
./gui/src/hooks/ParallelListeners.tsx	text	JavaScript source, ASCII text	264
./gui/src/indexConsole.css	text	ASCII text	9
./gui/src/context/VscTheme.tsx	text	JavaScript source, ASCII text	184
./gui/src/context/Auth.tsx	text	JavaScript source, ASCII text	66
./gui/src/context/IdeMessenger.tsx	text	JavaScript source, ASCII text	277
./gui/src/context/LocalStorage.tsx	text	JavaScript source, ASCII text	68
./gui/src/context/SubmenuContextProviders.tsx	text	JavaScript source, ASCII text	628
./gui/src/context/MockIdeMessenger.ts	text	JavaScript source, ASCII text	270
./gui/src/components/indexing/ChatIndexingPeeks.tsx	text	JavaScript source, ASCII text	110
./gui/src/components/ui/Button.tsx	text	JavaScript source, ASCII text	62
./gui/src/components/ui/Divider.tsx	text	JavaScript source, ASCII text	11
./gui/src/components/ui/font.ts	text	JavaScript source, ASCII text	15
./gui/src/components/ui/SpoilerButton.tsx	text	JavaScript source, ASCII text	31
./gui/src/components/ui/EmptyState.tsx	text	JavaScript source, ASCII text	11
./gui/src/components/ui/Card.tsx	text	JavaScript source, ASCII text	16
./gui/src/components/ui/Listbox.tsx	text	JavaScript source, ASCII text	90
./gui/src/components/ui/Combobox.tsx	text	ASCII text	15
./gui/src/components/ui/index.ts	text	JavaScript source, ASCII text	14
./gui/src/components/ui/Popover.tsx	text	JavaScript source, ASCII text	3
./gui/src/components/ui/TabGroup.tsx	text	JavaScript source, ASCII text	53
./gui/src/components/ui/Toggle.tsx	text	JavaScript source, ASCII text	47
./gui/src/components/ui/Transition.tsx	text	JavaScript source, ASCII text	20
./gui/src/components/ui/TabButton.tsx	text	JavaScript source, ASCII text	34
./gui/src/components/DropdownButton.tsx	text	JavaScript source, ASCII text, with very long lines (452)	69
./gui/src/components/DeprecationBanner.tsx	text	JavaScript source, ASCII text	80
./gui/src/components/AcceptRejectDiffButtons.tsx	text	JavaScript source, Unicode text, UTF-8 text	94
./gui/src/components/AssistantAndOrgListbox/index.tsx	text	JavaScript source, Unicode text, UTF-8 text	182
./gui/src/components/AssistantAndOrgListbox/AssistantOption.tsx	text	JavaScript source, ASCII text	101
./gui/src/components/AssistantAndOrgListbox/shared.tsx	text	JavaScript source, ASCII text	210
./gui/src/components/AssistantAndOrgListbox/AssistantOptions.tsx	text	JavaScript source, ASCII text	33
./gui/src/components/AssistantAndOrgListbox/SelectedAssistantButton.tsx	text	JavaScript source, ASCII text	66
./gui/src/components/AssistantAndOrgListbox/AssistantIcon.tsx	text	JavaScript source, ASCII text	31
./gui/src/components/dialogs/FeedbackDialog.tsx	text	JavaScript source, Unicode text, UTF-8 text	67
./gui/src/components/dialogs/index.tsx	text	JavaScript source, ASCII text	81
./gui/src/components/dialogs/ConfirmationDialog.tsx	text	JavaScript source, ASCII text	53
./gui/src/components/dialogs/AddDocsDialog.tsx	text	JavaScript source, ASCII text	161
./gui/src/components/dialogs/ConfirmationDialog.test.tsx	text	JavaScript source, ASCII text	79
./gui/src/components/dialogs/AddRuleDialog.tsx	text	JavaScript source, ASCII text	100
./gui/src/components/ReusableCard.tsx	text	JavaScript source, ASCII text	42
./gui/src/components/History/index.tsx	text	JavaScript source, ASCII text	230
./gui/src/components/History/util.ts	text	JavaScript source, ASCII text	50
./gui/src/components/History/HistoryTableRow.tsx	text	JavaScript source, ASCII text	189
./gui/src/components/StepContainer/ResponseActions.tsx	text	JavaScript source, ASCII text	101
./gui/src/components/StepContainer/StepContainer.tsx	text	JavaScript source, ASCII text	142
./gui/src/components/StepContainer/index.ts	text	JavaScript source, ASCII text	1
./gui/src/components/StepContainer/ThinkingIndicator.tsx	text	JavaScript source, ASCII text	45
./gui/src/components/StepContainer/ConversationSummary.tsx	text	JavaScript source, ASCII text	81
./gui/src/components/InfoHover.tsx	text	JavaScript source, ASCII text	35
./gui/src/components/ModeSelect/ModeSelect.tsx	text	JavaScript source, ASCII text	174
./gui/src/components/ModeSelect/index.ts	text	JavaScript source, ASCII text	1
./gui/src/components/ModeSelect/ModeIcon.tsx	text	JavaScript source, ASCII text	28
./gui/src/components/svg/GithubIcon.tsx	text	JavaScript source, ASCII text, with very long lines (728)	27
./gui/src/components/svg/GoogleIcon.tsx	text	JavaScript source, ASCII text	26
./gui/src/components/svg/OllamaLogo.tsx	text	JavaScript source, ASCII text, with very long lines (5372)	51
./gui/src/components/svg/DiscordIcon.tsx	text	JavaScript source, ASCII text, with very long lines (1085)	27
./gui/src/components/svg/BotIcon.tsx	text	JavaScript source, ASCII text	24
./gui/src/components/svg/ContinueSignet.tsx	text	JavaScript source, ASCII text, with very long lines (1008)	33
./gui/src/components/svg/ContinueLogo.tsx	text	JavaScript source, ASCII text, with very long lines (1423)	63
./gui/src/components/svg/GitlabIcon.tsx	text	JavaScript source, ASCII text	26
./gui/src/components/ConversationStarters/__tests__/utils.test.ts	text	JavaScript source, ASCII text	53
./gui/src/components/ConversationStarters/ConversationStarterCards.tsx	text	JavaScript source, ASCII text	65
./gui/src/components/ConversationStarters/utils.ts	text	JavaScript source, ASCII text	22
./gui/src/components/ConversationStarters/ConversationStarterCard.tsx	text	JavaScript source, ASCII text	31
./gui/src/components/ConversationStarters/index.ts	text	JavaScript source, ASCII text	1
./gui/src/components/TabBar/TabBar.tsx	text	JavaScript source, ASCII text	267
./gui/src/components/BackgroundMode/AgentsList.tsx	text	JavaScript source, ASCII text	11
./gui/src/components/BackgroundMode/BackgroundModeView.tsx	text	JavaScript source, ASCII text	28
./gui/src/components/OSRContextMenu.tsx	text	JavaScript source, ASCII text	222
./gui/src/components/FeedbackButtons.tsx	text	JavaScript source, ASCII text	63
./gui/src/components/loaders/RingLoader.tsx	text	JavaScript source, ASCII text	67
./gui/src/components/loaders/BlinkingDot.tsx	text	JavaScript source, ASCII text	34
./gui/src/components/loaders/Loader.tsx	text	JavaScript source, ASCII text	39
./gui/src/components/find/FindWidget.tsx	text	JavaScript source, ASCII text	303
./gui/src/components/find/findWidgetSearch.ts	text	JavaScript source, ASCII text	146
./gui/src/components/find/useElementSize.ts	text	JavaScript source, ASCII text	81
./gui/src/components/find/useDebounce.ts	text	JavaScript source, ASCII text	47
./gui/src/components/StyledMarkdownPreview/SymbolLink.tsx	text	JavaScript source, ASCII text	56
./gui/src/components/StyledMarkdownPreview/index.tsx	text	JavaScript source, ASCII text	395
./gui/src/components/StyledMarkdownPreview/SecureImageComponent.test.tsx	text	JavaScript source, ASCII text	218
